sourced_precinct_id,vf_precinct_id,sourced_county,vf_precinct_county,sourced_precinct_name,vf_precinct_name,sourced_precinct_number,vf_precinct_code,sourced_ward,vf_precinct_ward,vf_precinct_count,polling_location_ids
331770005,221230,LEE,LEE,#4 LEESBURG,#4 Leesburg,#4,4,,1,1484,441770005
331790013,221311,LIBERTY,LIBERTY,WALTHOURVILLE,07 - Gum Branch,,7,,3,1161,441790013
331790012,221067,LIBERTY,LIBERTY,TOWN OF ALLENHURST,10 - Lyman Hall School,,10,,2,2195,441790012
331790011,221459,LIBERTY,LIBERTY,RICEBORO,11 - Lewis Frasier School,,11,,5,1656,441790011
331790010,221517,LIBERTY,LIBERTY,MEMORIAL DR. EAST,13 - Button Gwinnett,,13,,4,1720,441790010
331790009,221818,LIBERTY,LIBERTY,LYMAN HALL SCHOOL,02 - Hinesville,,2,,6,1186,441790009
331790008,221526,LIBERTY,LIBERTY,LEWIS FRASIER SCHOOL,06 - Fleming East,,6,,4,1386,441790008
331810007,221532,LINCOLN,LINCOLN,TABERNACLE,3-B - Tabernacle,,03-B,,3,435,441810007
331810006,222441,LINCOLN,LINCOLN,MIDWAY,4-A - Bethany Church,,04-A,,4,312,441810006
331810005,222526,LINCOLN,LINCOLN,MARTINS CROSSROAD,2 - Lincoln Center,,2,,2,779,441810005
33183005,221780,LONG,LONG,TIBET,5 - Tibet,,5,,5,710,441830005
33183004,222049,LONG,LONG,SOUTH LUDOWICI,3 - South Ludowici,,3,,3,675,441830004
331850012,222645,LOWNDES,LOWNDES,WOOD VALLEY COMM CTR ,06 - Naylor City Hall,,6,,4,358,441850012
331850011,222196,LOWNDES,LOWNDES,TRINITY PRESBYT CHUR ,11 - Dasher City Hall,,11,,5,1913,441850011
331870001,221813,LUMPKIN,LUMPKIN,DAHLONEGA,Dahlonega,,DA,,LRG,1129,441870001
331870002,221356,LUMPKIN,LUMPKIN,EAST,East,,ET,,LRG,1112,441870002
331870007,221539,LUMPKIN,LUMPKIN,WEST,West,,WT,,LRG,1685,441870007
331870005,221957,LUMPKIN,LUMPKIN,SOUTH EAST,South East,,SE,,LRG,1256,441870005
331870004,22976,LUMPKIN,LUMPKIN,NORTH EAST,North East,,NE,,LRG,922,441870004
331870003,221135,LUMPKIN,LUMPKIN,NORTH,North,,NO,,LRG,1320,441870003
331870006,221938,LUMPKIN,LUMPKIN,SOUTH WEST,South West,,SW,,LRG,1423,441870006
331930005,222025,MACON,MACON,OGLETHORPE,2 - Oglethorpe,,2,,2,871,441930005
331930004,222570,MACON,MACON,MONTEZUMA #5,3 - Marshallville,,3,,3,822,441930004
331930003,222125,MACON,MACON,MONTEZUMA #4,4 - Montezuma #4,,4,,4,892,441930003
331950006,222458,MADISON,MADISON,HARRISON,Harrison,HAR,HAR,,4,277,441950006
331950001,222315,MADISON,MADISON,COLBERT,Colbert,COB,COB,,5,1294,441950001
331950003,222105,MADISON,MADISON,COMER,Comer,COM,COM,,5,634,441950003
331950005,222529,MADISON,MADISON,FORK,Fork,FOR,FOR,,4,274,441950005
331950009,222402,MADISON,MADISON,MILL,Mill,MIL,MIL,,4,745,441950009
331950011,221430,MADISON,MADISON,PITTMAN,Pittman,PIT,PIT,,2,877,441950011
331950008,221194,MADISON,MADISON,ILA,ILA,ILA,ILA,,1,722,441950008
331950007,22395,MADISON,MADISON,HULL,Hull,HUL,HUL,,3,1777,441950007
331950002,222466,MADISON,MADISON,COLLINS,Collins,COL,COL,,4,296,441950002
331950010,222601,MADISON,MADISON,PAOLI,Paoli,PAO,PAO,,4,110,441950010
331950004,221161,MADISON,MADISON,DANIELSVILLE,Danielsville,DAN,DAN,,2,1312,441950004
331950012,222425,MADISON,MADISON,POCA,Poca,POCA,POC,,2,480,441950012
331970007,22949,MARION,MARION,TAZEWELL,808 - Tazewell,,808,,2,176,441970007
331970006,222653,MARION,MARION,PINEKNOT,948 - Brantley,,948,,3,198,441970006
331970005,221515,MARION,MARION,FORT PERRY,807 - Buena Vista,,807,,4,973,441970005
331890010,222127,MCDUFFIE,MCDUFFIE,WHITEOAK,132 - Airport,,132,,7,727,441890010
331890009,221823,MCDUFFIE,MCDUFFIE,VANDERHORST,134 - Vanderhorst,,134,,3,902,441890009
331890008,221929,MCDUFFIE,MCDUFFIE,THOMSON DEPOT,133A - Fort Creek,,133A,,6,271,441890008
331890007,221915,MCDUFFIE,MCDUFFIE,SHRINE,135 - Salem Road,,135,,5,1256,441890007
331910006,222722,MCINTOSH,MCINTOSH,TOWNSEND,1480 - Townsend,,1480,,4,307,441910006
331910005,221396,MCINTOSH,MCINTOSH,SOUTH NEWPORT,1771 - Darien,,1771,,1,1452,441910005
331910004,222279,MCINTOSH,MCINTOSH,SAPELO ISLAND,1515 - Crescent,,1515,,3,1227,441910004
331990014,221328,MERIWETHER,MERIWETHER,8TH-GREENVILLE,11 - 2nd-Warm Springs,,11,,5,687,441990014
331990013,221817,MERIWETHER,MERIWETHER,7TH-ODESSADALE,06 - Lone Oak,,6,,2,544,441990013
331990012,22613,MERIWETHER,MERIWETHER,2ND-WARM SPRINGS,07 - Luthersville,,7,,2,1278,441990012
331990011,222449,MERIWETHER,MERIWETHER,UPPER 9TH -ALVATON   ,12 - Third-Durand,,12,,2,369,441990011
331990010,221264,MERIWETHER,MERIWETHER,THIRD-DURAND,09 - Middle 9th-Gay,,9,,1,192,441990010
331990009,222009,MERIWETHER,MERIWETHER,RALEIGH,02 - Gill I,,2,,4,913,441990009
332050011,222789,MITCHELL,MITCHELL,SALE CITY,SC - Sale City,,SC,,1,222,442050011
332050010,222027,MITCHELL,MITCHELL,PELHAM,LS - Lester,,LS,,1,647,442050010
332050009,222652,MITCHELL,MITCHELL,PEBBLE CITY,PC - Pebble City,,PC,,1,84,442050009
332050008,222375,MITCHELL,MITCHELL,LESTER,BA - Baconton,,BA,,3,593,442050008
332050007,222784,MITCHELL,MITCHELL,HOPEFUL,HF - Hopeful,,HF,,5,193,442050007
332050006,221253,MITCHELL,MITCHELL,HINSONTON,HI - Hinsonton,,HI,,1,78,442050006
332070014,222671,MONROE,MONROE,RUSSELLVILLE,11 - Kelseys,,11,,6,288,442070014
332070013,22683,MONROE,MONROE,PROCTORS,09 - Forsyth,,9,,1,2061,442070013
332070012,221799,MONROE,MONROE,MIDDLEBROOKS,07 - Dillards,,7,,5,419,442070012
332070011,222236,MONROE,MONROE,KELSEYS,05 - Cox,,5,,6,311,442070011
332070010,221679,MONROE,MONROE,HIGH FALLS,03 - Burgays,,3,,6,920,442070010
332070009,222389,MONROE,MONROE,FORSYTH,01 - Bentons,,1,,5,1011,442070009
332070008,222558,MONROE,MONROE,EVERS,02 - Brantleys,,2,,6,397,442070008
332090007,222717,MONTGOMERY,MONTGOMERY,UVALDA,06 - Tarrytown,,6,,1,166,442090007
332090006,22667,MONTGOMERY,MONTGOMERY,TARRYTOWN,05 - Mount Vernon,,5,,3,741,442090006
332090005,222708,MONTGOMERY,MONTGOMERY,MOUNT VERNON,04 - Kibbee,,4,,1,256,442090005
332110003,222361,MORGAN,MORGAN,11.  WEST ROAD,11 - West Road,11,11,,2,287,442110003
332110005,222112,MORGAN,MORGAN,3. BETH/SPRINGFIELD,03 - Beth/Springfield,3,3,,4,584,442110005
332110009,222637,MORGAN,MORGAN,7. RUTLEDGE,07 - Rutledge,7,7,,2,779,442110009
332110008,221471,MORGAN,MORGAN,6. WEST MORGAN,06 - West Morgan,6,6,,2,451,442110008
332110011,222578,MORGAN,MORGAN,9. APALACHEE,09 - Apalachee,9,9,,1,267,442110011
332110006,222317,MORGAN,MORGAN,4. MADISON SOUTH,04 - Madison South,4,4,,4,743,442110006
332110007,222386,MORGAN,MORGAN,5. CLACKS CHAPEL,05 - Clacks Chapel,5,5,,4,224,442110007
332110002,221828,MORGAN,MORGAN,10. MADISON WEST,10 - Madison West,10,10,,1,316,442110002
332110010,221908,MORGAN,MORGAN,8. BOSTWICK,08 - Bostwick,8,8,,3,742,442110010
332110001,222292,MORGAN,MORGAN,1.  MADISON EAST,01 - Madison East,1,1,,1,981,442110001
332110004,222275,MORGAN,MORGAN,2. BUCKHEAD,02 - Buckhead,2,2,,5,787,442110004
332130007,222102,MURRAY,MURRAY,TOWN,824 - Town,,824,,LRG,2999,442130007
332130006,222297,MURRAY,MURRAY,SPRING PLACE,1013 - McDonald,,1013,,LRG,1266,442130006
332130005,221373,MURRAY,MURRAY,SOUTHWEST,1039 - Shuck Pen,,1039,,LRG,1419,442130005
332150027,221529,MUSCOGEE,MUSCOGEE,WYNNTON/BRITT,125 - Gallops/Hannan,,125,,8,1633,442150027
332150026,22719,MUSCOGEE,MUSCOGEE,WYNNBROOK,116 - Rothschild,,116,,4,3255,442150026
332150025,221070,MUSCOGEE,MUSCOGEE,ST. PETER,114 - Faith Tabernacle,,114,,4,2140,442150025
332150024,221724,MUSCOGEE,MUSCOGEE,ST PAUL/CLUBVIEW,123 - Fox,,123,,7,1364,442150024
332150023,22121,MUSCOGEE,MUSCOGEE,ST MARK/HEIFERHORN,121 - Blackmon,,121,,6,1551,442150023
332150022,221472,MUSCOGEE,MUSCOGEE,ST JOHN/BELVEDERE,122 - First African,,122,,7,1331,442150022
332150021,221411,MUSCOGEE,MUSCOGEE,ST ANDREWS/MIDLAND,112 - Eddy/Key,,112,,7,2223,442150021
332150020,22717,MUSCOGEE,MUSCOGEE,ROTHSCHILD,115 - Fort/Waddell,,115,,5,3606,442150020
332150019,22267,MUSCOGEE,MUSCOGEE,PSALMOND/MATHEWS,110 - Cusseta Rd,,110,,3,3367,442150019
332170022,22984,NEWTON,NEWTON,TOWN,25 - Hub,,25,,5,946,442170022
332170021,22762,NEWTON,NEWTON,STANSELLS,17 - Oxford,,17,,5,1075,442170021
332170020,221637,NEWTON,NEWTON,ROCKY PLAINS,04 - Alcovy,,4,,5,1770,442170020
332170019,221710,NEWTON,NEWTON,OXFORD,24 - Crowell,,24,,4,1875,442170019
332170018,22407,NEWTON,NEWTON,NEWBORN,19 - Buck Creek,,19,,2,2082,442170018
332170017,222093,NEWTON,NEWTON,MANSFIELD,14 - Leguinn,,14,,5,878,442170017
332170016,221357,NEWTON,NEWTON,LIVINGSTON,03 - Almon,,3,,3,1682,442170016
332170015,221612,NEWTON,NEWTON,LEGUINN,12 - Gum Creek,,12,,3,1716,442170015
332170014,221140,NEWTON,NEWTON,HUB,13 - Beaverdam,,13,,3,1882,442170014
332170013,221852,NEWTON,NEWTON,GUM CREEK,08 - Cedar Shoals,,8,,4,1382,442170013
332170012,221019,NEWTON,NEWTON,FAIRVIEW,05 - Covington Mills,,5,,4,1294,442170012
332190013,221695,OCONEE,OCONEE,NORTH OCONEE,08 - Dark Corner,,8,,LRG,939,442190013
332190012,222488,OCONEE,OCONEE,MALCOM BRIDGE,04 - Farmington,,4,,LRG,300,442190012
332190011,221397,OCONEE,OCONEE,HIGH SHOALS,03 - Antioch,,3,,LRG,540,442190011
332190010,222155,OCONEE,OCONEE,FARMINGTON,05 - Bishop,,5,,LRG,647,442190010
332190009,221126,OCONEE,OCONEE,DARK CORNER,12 - Civic Center,,12,,LRG,1643,442190009
332190008,22511,OCONEE,OCONEE,COLHAM FERRY,02 - Colham Ferry,,2,,LRG,655,442190008
332210010,222646,OGLETHORPE,OGLETHORPE,WOODSTOCK,WS - Woodstock,,WS,,1,141,442210010
332210009,221887,OGLETHORPE,OGLETHORPE,WOLFSKIN,BV - Beaverdam,,BV,,3,1014,442210009
332210008,222413,OGLETHORPE,OGLETHORPE,PLEASANT HILL,FC - Falling Creek,,FC,,1,317,442210008
332210007,222631,OGLETHORPE,OGLETHORPE,LEXINGTON,GL - Glade,,GL,,2,166,442210007
332230014,22659,PAULDING,PAULDING,WATSON GOVT COMPLEX  ,10B - Hiram High School,,10B,,LRG,2991,442230014
332230013,22602,PAULDING,PAULDING,TAYLOR FARM PARK,11C - Taylor Farm Park,,11C,,LRG,4626,442230013
332230012,22425,PAULDING,PAULDING,SARA RAGSDALE ELM SC ,07B - Hope Church,,07B,,LRG,3192,442230012
332250007,22781,PEACH,PEACH,POWERSVILLE,P1 - Powersville,,P1,,4,592,442250006
332250006,221091,PEACH,PEACH,FORT VALLEY #3,B2 - Byron #2,,B2,,1,2120,442250005
332250005,221774,PEACH,PEACH,FORT VALLEY #2,B1 - Byron #1,,B1,,4,1207,442250004
332270012,221761,PICKENS,PICKENS,YELLOW CREEK,11 - Appalachian,,11,,LRG,869,442270012
332270011,22564,PICKENS,PICKENS,TOWNSEND,08 - Jasper,,8,,LRG,1167,442270011
332270010,221500,PICKENS,PICKENS,TALKING ROCK,10 - Sharptop,,10,,LRG,1209,442270010
332270009,221483,PICKENS,PICKENS,SHARPTOP,12 - Refuge,,12,,LRG,1081,442270009
332270008,22565,PICKENS,PICKENS,REFUGE,02 - Hill,,2,,LRG,768,442270008
332270007,221556,PICKENS,PICKENS,NELSON,06 - Nelson,,6,,LRG,627,442270007
332290007,221703,PIERCE,PIERCE,ST JOHNS,3A - St Johns/Blackshear,3A,03A,,3,756,442290007
332290004,222202,PIERCE,PIERCE,MERSHON,4B - Mershon,4B,04B,,4,209,442290004
332290008,222738,PIERCE,PIERCE,SUNSET,4D - Sunset/Sweat,4D,04D,,4,138,442290008
332290002,222110,PIERCE,PIERCE,BLACKSHEAR,0002 - Blackshear,2,2,,2,1518,442290002
332290001,222758,PIERCE,PIERCE,ALABAHA,4C - Alabaha,4C,04C,,4,402,442290001
332290006,222556,PIERCE,PIERCE,PATTERSON,4A - Patterson,4A,04A,,4,635,442290006
332290005,221869,PIERCE,PIERCE,OTTER CREEK,3B - Otter Creek,3B,03B,,3,649,442290005
332290003,221527,PIERCE,PIERCE,HACKLEBARNEY,0001 - Hacklebarney/Cason,1,1,,1,1566,442290003
332310008,222541,PIKE,PIKE,ZEBULON,4 - Molena,,4,,4,651,442310008
332310007,222086,PIKE,PIKE,WILLIAMSON,5 - Second District,,5,,2,1058,442310007
332310006,222502,PIKE,PIKE,SECOND DISTRICT,1 - Concord,,1,,4,599,442310006
332330007,22909,POLK,POLK,YOUNGS GROVE,05 - Lake Creek,,5,,4,1312,442330007
332330006,22995,POLK,POLK,ROCKMART,01 - Aragon,,1,,7,1534,442330006
332330005,222003,POLK,POLK,LAKE CREEK,02 - Blooming Grove,,2,,1,890,442330005
332350001,222586,PULASKI,PULASKI,EAST PRECINCT,East Precinct,,EAST,,7,573,442350001
332350003,221536,PULASKI,PULASKI,SOUTH PRECINCT,South Precinct,,SOUTH,,5,1415,442350003
332350002,222116,PULASKI,PULASKI,NORTH PRECINCT,North Precinct,,NORTH,,1,1436,442350002
332370006,22804,PUTNAM,PUTNAM,106,106,106,106,,5,603,442370006
332370001,22263,PUTNAM,PUTNAM,101,101,101,101,,1,971,442370001
332370005,221291,PUTNAM,PUTNAM,105,105,105,105,,3,1580,442370005
332370003,222349,PUTNAM,PUTNAM,103,103,103,103,,2,770,442370003
332370008,222187,PUTNAM,PUTNAM,108,108,108,108,,4,904,442370008
332370007,221994,PUTNAM,PUTNAM,107,107,107,107,,4,985,442370007
332370002,222133,PUTNAM,PUTNAM,102,102,102,102,,1,549,442370002
332370004,221947,PUTNAM,PUTNAM,104,104,104,104,,5,874,442370004
332390001,221375,QUITMAN,QUITMAN,GEORGETOWN,Georgetown,,G,,1,746,442390001
332390002,222813,QUITMAN,QUITMAN,MORRIS,Morris,,M,,2,55,442390002
332430010,222159,RANDOLPH,RANDOLPH,4TH DISTRICT,718A - Cuthbert,,718A,,2,1371,442430009
332430009,221511,RANDOLPH,RANDOLPH,SPRINGVALE,334 - Shellman,,334,,5,446,442430008
332430007,222264,RANDOLPH,RANDOLPH,SHELLMAN,718B - Cuthbert,,718B,,3,237,442430007
332430006,221836,RANDOLPH,RANDOLPH,FOUNTAIN BRIDGE--5TH ,131 - Coleman,,131,,4,129,442430006
332450027,22575,RICHMOND,RICHMOND,305,305,305,305,,3,176,442450022
332450014,221743,RICHMOND,RICHMOND,201,201,201,201,,2,734,442450013
332450059,221512,RICHMOND,RICHMOND,704,704,704,704,,7,298,442450022
332450050,22631,RICHMOND,RICHMOND,601,601,601,601,,6,1748,442450037
332450019,221668,RICHMOND,RICHMOND,206,206,206,206,,2,421,442450016
332450074,222230,RICHMOND,RICHMOND,809,809,809,809,,8,719,442450029
332450008,22398,RICHMOND,RICHMOND,108,108,108,108,,1,280,442450007
332450007,221604,RICHMOND,RICHMOND,107,107,107,107,,1,1061,442450006
332450002,221742,RICHMOND,RICHMOND,102,102,102,102,,1,703,442450002
332450065,222627,RICHMOND,RICHMOND,801B,801B,801B,801B,,8,242,442450046
332450039,22417,RICHMOND,RICHMOND,408,408,408,408,,4,255,442450031
332450015,221826,RICHMOND,RICHMOND,202,202,202,202,,2,2164,442450014
332450025,221440,RICHMOND,RICHMOND,303,303,303,303,,3,733,442450021
332450054,221709,RICHMOND,RICHMOND,605,605,605,605,,6,973,442450036
332450021,221658,RICHMOND,RICHMOND,208,208,208,208,,2,688,442450018
332450040,221283,RICHMOND,RICHMOND,501,501,501,501,,5,724,442450032
332450045,221871,RICHMOND,RICHMOND,506,506,506,506,,5,959,442450036
332450071,221220,RICHMOND,RICHMOND,806,806,806,806,,8,1153,442450049
332450020,222290,RICHMOND,RICHMOND,207,207,207,207,,2,929,442450017
332450046,22212,RICHMOND,RICHMOND,507,507,507,507,,5,731,442450020
332450069,221669,RICHMOND,RICHMOND,804H,804H,804H,804H,,8,1291,442450048
332450001,22835,RICHMOND,RICHMOND,101,101,101,101,,1,705,442450001
332450067,222103,RICHMOND,RICHMOND,803,803,803,803,,8,115,442450030
332450032,221399,RICHMOND,RICHMOND,401,401,401,401,,4,1609,442450025
332450038,221832,RICHMOND,RICHMOND,407,407,407,407,,4,671,442450024
332450005,221678,RICHMOND,RICHMOND,105,105,105,105,,1,296,442450005
332450031,22839,RICHMOND,RICHMOND,310,310,310,310,,3,2438,442450024
332450029,221571,RICHMOND,RICHMOND,307,307,307,307,,3,914,442450023
332450058,22231,RICHMOND,RICHMOND,703,703,703,703,,7,2714,442450042
332450066,222550,RICHMOND,RICHMOND,802,802,802,802,,8,782,442450047
332450016,222385,RICHMOND,RICHMOND,203,203,203,203,,2,693,442450005
332450042,22181,RICHMOND,RICHMOND,503,503,503,503,,5,1919,442450034
332450049,221747,RICHMOND,RICHMOND,510,510,510,510,,5,756,442450033
332450070,221744,RICHMOND,RICHMOND,805,805,805,805,,8,509,442450038
332450022,222501,RICHMOND,RICHMOND,209,209,209,209,,2,599,442450019
332450012,22210,RICHMOND,RICHMOND,112,112,112,112,,1,692,442450011
332450024,222233,RICHMOND,RICHMOND,302,302,302,302,,3,655,442450020
332450013,221493,RICHMOND,RICHMOND,113,113,113,113,,1,497,442450012
332450010,221982,RICHMOND,RICHMOND,110,110,110,110,,1,211,442450009
332450064,222331,RICHMOND,RICHMOND,801,801,801,801,,8,239,442450046
332450033,221159,RICHMOND,RICHMOND,402,402,402,402,,4,1162,442450026
332450052,22767,RICHMOND,RICHMOND,603,603,603,603,,6,1006,442450032
332450043,22428,RICHMOND,RICHMOND,504,504,504,504,,5,1047,442450035
332450037,221885,RICHMOND,RICHMOND,406,406,406,406,,4,971,442450030
332450044,221748,RICHMOND,RICHMOND,505,505,505,505,,5,676,442450031
332450041,221926,RICHMOND,RICHMOND,502,502,502,502,,5,216,442450033
332450023,22618,RICHMOND,RICHMOND,301,301,301,301,,3,1282,442450007
332450011,221829,RICHMOND,RICHMOND,111,111,111,111,,1,574,442450010
332450003,221740,RICHMOND,RICHMOND,103,103,103,103,,1,869,442450003
332450036,221158,RICHMOND,RICHMOND,405,405,405,405,,4,1234,442450029
332450056,221572,RICHMOND,RICHMOND,701,701,701,701,,7,1175,442450040
332450073,221412,RICHMOND,RICHMOND,808,808,808,808,,8,1014,442450050
332450006,221746,RICHMOND,RICHMOND,106,106,106,106,,1,654,442450006
332450026,222710,RICHMOND,RICHMOND,304,304,304,304,,3,35,442450001
332450060,22560,RICHMOND,RICHMOND,705,705,705,705,,7,1229,442450043
332450035,22691,RICHMOND,RICHMOND,404,404,404,404,,4,1585,442450028
332450018,221700,RICHMOND,RICHMOND,205,205,205,205,,2,755,442450015
332450075,222088,RICHMOND,RICHMOND,810,810,810,810,,8,115,442450048
332450030,221681,RICHMOND,RICHMOND,308,308,308,308,,3,513,442450022
332450051,221038,RICHMOND,RICHMOND,602,602,602,602,,6,1342,442450015
332450062,221310,RICHMOND,RICHMOND,707,707,707,707,,7,1615,442450045
332450048,221827,RICHMOND,RICHMOND,509,509,509,509,,5,282,442450027
332450055,221808,RICHMOND,RICHMOND,606,606,606,606,,6,1052,442450039
332450009,222540,RICHMOND,RICHMOND,109,109,109,109,,1,260,442450008
332450057,22170,RICHMOND,RICHMOND,702,702,702,702,,7,1428,442450041
332450068,221636,RICHMOND,RICHMOND,804,804,804,804,,8,900,442450048
332450053,221318,RICHMOND,RICHMOND,604,604,604,604,,6,817,442450038
332450034,22275,RICHMOND,RICHMOND,403,403,403,403,,4,964,442450027
332450061,22110,RICHMOND,RICHMOND,706,706,706,706,,7,1716,442450044
332450028,22247,RICHMOND,RICHMOND,306,306,306,306,,3,2184,442450022
332450017,222183,RICHMOND,RICHMOND,204,204,204,204,,2,493,442450001
332450004,221569,RICHMOND,RICHMOND,104,104,104,104,,1,1596,442450004
332450072,22725,RICHMOND,RICHMOND,807,807,807,807,,8,644,442450030
332450047,22380,RICHMOND,RICHMOND,508,508,508,508,,5,394,442450035
332450063,222071,RICHMOND,RICHMOND,708,708,708,708,,7,160,442450044
332470018,22561,ROCKDALE,ROCKDALE,THE LAKES,FS - Flat Shoals,,FS,,,1722,442470018
332470017,221195,ROCKDALE,ROCKDALE,STANTON,ST - Stanton,,ST,,,1319,442470017
332470016,22456,ROCKDALE,ROCKDALE,ST. PIUS,HC - Honey Creek,,HC,,,1046,442470016
332470015,221756,ROCKDALE,ROCKDALE,SMYRNA,HI - Hightower,,HI,,,1328,442470015
332470014,22498,ROCKDALE,ROCKDALE,SHEFFIELD,FI - Fieldstone,,FI,,,1882,442470014
332470013,221953,ROCKDALE,ROCKDALE,SALEM,LO - Lorraine,,LO,,,1553,442470013
332470012,22400,ROCKDALE,ROCKDALE,ROCKDALE,MI - Milstead,,MI,,,1781,442470012
332470011,22598,ROCKDALE,ROCKDALE,OLDE TOWNE,OT - Olde Towne,,OT,,,2777,442470011
332490001,221995,SCHLEY,SCHLEY,PRECINCT ONE,01 - Precinct One,,1,,2,1454,442490001
332510012,221088,SCREVEN,SCREVEN,SYLVANIA,03 - Newington,,3,,4,578,442510012
332510011,222723,SCREVEN,SCREVEN,SR CITIZENS CENTER  ,02 - Hunters,,2,,3,209,442510011
332510010,222346,SCREVEN,SCREVEN,SCREVEN REC. DEPT.   ,07 - Hiltonia,,7,,1,409,442510010
332510009,222618,SCREVEN,SCREVEN,ROCKY FORD,05 - Rocky Ford,,5,,6,276,442510009
332530002,221751,SEMINOLE,SEMINOLE,PRECINCT 2,Precinct 2,,2,,2,619,442530002
332530003,221956,SEMINOLE,SEMINOLE,PRECINCT 3,Precinct 3,,3,,3,567,442530003
332530004,222352,SEMINOLE,SEMINOLE,PRECINCT 4,Precinct 4,,4,,4,605,442530004
332530005,221150,SEMINOLE,SEMINOLE,PRECINCT 5,Precinct 5,,5,,5,663,442530005
332530001,222313,SEMINOLE,SEMINOLE,PRECINCT 1,Precinct 1,,1,,1,654,442530001
332550003,221438,SPALDING,SPALDING,MEMORIAL DR PLAZA,03 - Memorial Drive,3,3,,2,704,442550003
332550015,222270,SPALDING,SPALDING,BLALOCK,15 - Blalock,15,15,,4,284,442550015
332550014,221803,SPALDING,SPALDING,SUNNYSIDE METHODI,14 - Sunnyside Methodi,14,14,,5,961,442550014
332550002,222144,SPALDING,SPALDING,FAIRMONT,02 - Fairmont,2,2,,1,1037,442550002
332550018,22549,SPALDING,SPALDING,COMMUNITY,18 - Community,18,18,,1,803,442550018
332550012,221370,SPALDING,SPALDING,LIBERTY,12 - Liberty,12,12,,4,710,442550012
332550016,22550,SPALDING,SPALDING,GARY REID,16 - Gary Reid,16,16,,1,1271,442550016
332550007,222148,SPALDING,SPALDING,FIRST METHODIST,07 - First Methodist,7,7,,2,738,442550007
332550011,221516,SPALDING,SPALDING,FIRST PRESBYTERIA,11 - First Presbyteria,11,11,,2,1061,442550011
332550006,222082,SPALDING,SPALDING,CITY PARK,06 - City Park,6,6,,3,1378,442550006
332550009,222401,SPALDING,SPALDING,CABIN,09 - Cabin,9,9,,5,863,442550009
332550020,22878,SPALDING,SPALDING,ROBERTS,20 - Roberts,20,20,,2,1041,442550020
332550005,221250,SPALDING,SPALDING,GA EXP STATION,05 - Ga Exp Station,5,5,,4,1886,442550005
332550013,221275,SPALDING,SPALDING,COUNTY LINE,13 - County Line,13,13,,4,1161,442550013
332550004,2299,SPALDING,SPALDING,THIRD WARD,04 - Third Ward,4,4,,2,664,442550004
332550001,222306,SPALDING,SPALDING,SECOND BAPTIST CH,01 - Second Bapti,1,1,,3,1156,442550001
332550019,22831,SPALDING,SPALDING,FIRST ASSEMBLY,19 - First Assembly,19,19,,4,1228,442550019
332550010,221979,SPALDING,SPALDING,CARVER,10 - Carver,10,10,,4,812,442550010
332550008,22876,SPALDING,SPALDING,BOY SCOUTS HDQTRS,08 - Boy Scouts Hdqtrs,8,8,,2,841,442550008
332550017,22880,SPALDING,SPALDING,AMBUCS,17 - Ambucs,17,17,,1,953,442550017
332550021,221632,SPALDING,SPALDING,SUN CITY,21 - Sun City,21,21,,5,1346,442550021
332570008,221846,STEPHENS,STEPHENS,WOLF PIT,6 - Martin,,6,,LRG,574,442570008
332570007,222518,STEPHENS,STEPHENS,TOCCOA #3,5 - Currahee,,5,,LRG,201,442570007
332570006,221809,STEPHENS,STEPHENS,TOCCOA #2,8 - Big Smith,,8,,LRG,1542,442570006
332590004,221820,STEWART,STEWART,RICHLAND,02 - Richland,,2,,3,880,442590004
332590003,222162,STEWART,STEWART,OMAHA,06 - Omaha,,6,,1,134,442590003
332610011,221570,SUMTER,SUMTER,THOMSON,C3-27 - Rec Dept,,C3-27,,8,1597,442610011
332610010,222277,SUMTER,SUMTER,REES PARK,28 - Chambliss,,28,,1,487,442610010
332610009,222431,SUMTER,SUMTER,REC DEPT,O-26 - Plains,,O-26,,4,624,442610009
332610008,22774,SUMTER,SUMTER,PLAINS,N-26 - Concord,,N-26,,5,212,442610008
332610007,221155,SUMTER,SUMTER,LESLIE,E-27 - Airport,,E-27,,7,881,442610007
332640001,221762,TALBOT,TALBOT,TALBOTTON,08 - Flint Hill,,8,,4,536,442640001
332630007,221060,TALBOT,TALBOT,GENEVA,02 - Valley,,2,,2,414,442630007
332630006,221525,TALBOT,TALBOT,JUNCTION CITY,03 - Junction City,,3,,5,221,442630006
332650002,222351,TALIAFERRO,TALIAFERRO,SHARON,172 - Sharon,,172,,5,158,442650002
332670009,222811,TATTNALL,TATTNALL,MANASSAS,4 - Manassas,,4,,1,118,442670009
332670008,222149,TATTNALL,TATTNALL,LONGVIEW,8 - District IV,,8,,4,1252,442670008
332670007,222573,TATTNALL,TATTNALL,EAST GLENNVILLE,1 - Cobbtown,,1,,1,431,442670007
332670006,222569,TATTNALL,TATTNALL,DISTRICT V,9 - District V,,9,,5,1018,442670006
332690001,222285,TAYLOR,TAYLOR,PRECINCT 1,Precinct 1,,1,,1,635,442690001
332690003,222406,TAYLOR,TAYLOR,PRECINCT 5,Precinct 5,,5,,4,939,442690003
332690002,222121,TAYLOR,TAYLOR,PRECINCT 3,Precinct 3,,3,,3,207,442690002
332690004,222222,TAYLOR,TAYLOR,PRECINCT 6,Precinct 6,,6,,5,1058,442690004
